@relation 'data_inbix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Tiny numeric
@attribute NonPolar numeric
@attribute Polar numeric
@attribute 'Bulky properties' numeric
@attribute 'Helix/bend preference' numeric
@attribute 'Double-bend preference' numeric
@attribute 'Flat extended preference' numeric
@attribute pK-C numeric
@attribute ProtFP1 numeric
@attribute ProtFP8 numeric
@attribute Z1 numeric
@attribute R numeric
@attribute I numeric
@attribute P numeric
@attribute VA numeric
@attribute GR numeric
@attribute TR numeric
@attribute RD numeric
@attribute FD numeric
@attribute WD numeric
@attribute DC numeric
@attribute GC numeric
@attribute YC numeric
@attribute GE numeric
@attribute NQ numeric
@attribute PG numeric
@attribute VG numeric
@attribute NH numeric
@attribute PH numeric
@attribute KI numeric
@attribute TI numeric
@attribute KL numeric
@attribute VL numeric
@attribute AK numeric
@attribute YK numeric
@attribute GF numeric
@attribute LF numeric
@attribute AP numeric
@attribute CP numeric
@attribute LP numeric
@attribute GS numeric
@attribute IS numeric
@attribute MS numeric
@attribute TT numeric
@attribute AW numeric
@attribute LW numeric
@attribute RY numeric
@attribute CY numeric
@attribute LY numeric
@attribute PY numeric
@attribute AV numeric
@attribute EV numeric
@attribute QV numeric
@attribute KAA numeric
@attribute FAA numeric
@attribute TNA numeric
@attribute GDA numeric
@attribute LEA numeric
@attribute VEA numeric
@attribute RGA numeric
@attribute GHA numeric
@attribute RIA numeric
@attribute ILA numeric
@attribute GKA numeric
@attribute MMA numeric
@attribute ESA numeric
@attribute LSA numeric
@attribute GYA numeric
@attribute EVA numeric
@attribute KVA numeric
@attribute PVA numeric
@attribute SVA numeric
@attribute ERR numeric
@attribute INR numeric
@attribute GER numeric
@attribute NGR numeric
@attribute EGR numeric
@attribute GGR numeric
@attribute IIR numeric
@attribute TKR numeric
@attribute APR numeric
@attribute ADN numeric
@attribute QEN numeric
@attribute YEN numeric
@attribute DQN numeric
@attribute FTN numeric
@attribute YTN numeric
@attribute AAD numeric
@attribute KLD numeric
@attribute FKD numeric
@attribute HPD numeric
@attribute ISD numeric
@attribute STC numeric
@attribute FAE numeric
@attribute TRE numeric
@attribute VRE numeric
@attribute LNE numeric
@attribute TGE numeric
@attribute AIE numeric
@attribute DLE numeric
@attribute EFE numeric
@attribute DPE numeric
@attribute VSE numeric
@attribute KNQ numeric
@attribute VQQ numeric
@attribute LIQ numeric
@attribute LKQ numeric
@attribute MKQ numeric
@attribute IVQ numeric
@attribute KAG numeric
@attribute ARG numeric
@attribute IRG numeric
@attribute EDG numeric
@attribute LEG numeric
@attribute LHG numeric
@attribute RIG numeric
@attribute LLG numeric
@attribute KLG numeric
@attribute PLG numeric
@attribute IKG numeric
@attribute TKG numeric
@attribute GTG numeric
@attribute HHH numeric
@attribute ALH numeric
@attribute IPH numeric
@attribute GYH numeric
@attribute QAI numeric
@attribute LAI numeric
@attribute SNI numeric
@attribute IDI numeric
@attribute GEI numeric
@attribute EKI numeric
@attribute LSI numeric
@attribute LYI numeric
@attribute KAL numeric
@attribute VAL numeric
@attribute NRL numeric
@attribute NNL numeric
@attribute NDL numeric
@attribute EEL numeric
@attribute EQL numeric
@attribute LGL numeric
@attribute ALL numeric
@attribute ELL numeric
@attribute NKL numeric
@attribute KKL numeric
@attribute TKL numeric
@attribute IPL numeric
@attribute YSL numeric
@attribute KYL numeric
@attribute PYL numeric
@attribute GVL numeric
@attribute GAK numeric
@attribute IRK numeric
@attribute QDK numeric
@attribute KDK numeric
@attribute DQK numeric
@attribute SQK numeric
@attribute YGK numeric
@attribute EIK numeric
@attribute PLK numeric
@attribute GMK numeric
@attribute GYK numeric
@attribute VYK numeric
@attribute ANM numeric
@attribute IDM numeric
@attribute DVM numeric
@attribute QAF numeric
@attribute VRF numeric
@attribute AIF numeric
@attribute IKF numeric
@attribute GSF numeric
@attribute LTF numeric
@attribute VVF numeric
@attribute IAP numeric
@attribute PEP numeric
@attribute LHP numeric
@attribute VLP numeric
@attribute PKP numeric
@attribute LPP numeric
@attribute GSP numeric
@attribute DNS numeric
@attribute LIS numeric
@attribute MKS numeric
@attribute LFS numeric
@attribute PFS numeric
@attribute SFS numeric
@attribute VPS numeric
@attribute STS numeric
@attribute RVS numeric
@attribute QAT numeric
@attribute KRT numeric
@attribute ENT numeric
@attribute GLT numeric
@attribute PLT numeric
@attribute LLW numeric
@attribute SAY numeric
@attribute SDY numeric
@attribute AAV numeric
@attribute IAV numeric
@attribute RNV numeric
@attribute YDV numeric
@attribute TGV numeric
@attribute RHV numeric
@attribute RKV numeric
@attribute SKV numeric
@attribute GFV numeric
@attribute NYV numeric
@attribute IVV numeric
@attribute VVV numeric
@attribute output {0,1}

@data
13.978,47.312,52.688,0.133349,-0.09957,-0.157634,-0.174086,0.151613,-0.402473,-0.013065,0.202366,0.080645,0.102151,0.032258,0,0,0,0,0.005405,0,0,0,0.005405,0,0.005405,0,0.005405,0,0,0.005405,0,0.005405,0,0,0.005405,0,0.005405,0.005405,0,0.005405,0,0.016216,0,0,0,0.005405,0.010811,0,0,0,0,0.016216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0,0,0,0.005435,0,0.005435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0,0.005435,0,0,0,0,0,0,0.005435,0,0,0,0,0,0
21.296,53.704,46.296,-0.144037,-0.178611,0.137778,-0.153426,0.055185,-0.505463,-0.220741,0.152222,0.037037,0.083333,0.055556,0.028037,0.009346,0,0.009346,0,0,0,0,0,0.009346,0,0,0.009346,0,0,0.009346,0,0,0.009346,0.009346,0,0,0,0.009346,0,0,0,0,0.009346,0,0,0,0,0,0.009346,0,0.009346,0.018692,0.009346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009434,0.009434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009434,0,0,0,0,0,0,0,0.037736,0,0,0,0,0,0,0,0,0,0,0.009434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.07,55.102,44.898,-0.137606,-0.117143,-0.081633,0.019213,-0.040029,-0.47793,0.102682,0.016589,0.049563,0.06414,0.052478,0.008772,0,0.002924,0.008772,0,0,0,0,0,0.01462,0,0.01462,0.005848,0,0.005848,0.002924,0.008772,0.011696,0.002924,0.005848,0,0,0.002924,0.002924,0,0.002924,0.008772,0.008772,0,0.011696,0,0,0.002924,0,0,0,0.002924,0.002924,0,0,0,0,0,0,0,0,0,0,0,0,0.002933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002933,0,0,0,0,0,0,0,0,0,0.002933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002933,0,0,0.002933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002933,0,0,0,0,0.002933,0,0,0,0,0,0,0.002933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.143,55.429,44.571,-0.208097,-0.009086,-0.183543,-0.022971,-0.0072,-0.700057,-0.0784,0.186114,0.04,0.074286,0.051429,0,0.005747,0.017241,0,0,0,0.011494,0,0,0.005747,0,0.005747,0.005747,0.005747,0,0,0,0.011494,0,0,0,0,0.005747,0.005747,0.005747,0,0.005747,0.005747,0,0,0,0,0,0,0.005747,0,0,0.011494,0.005747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0,0,0,0,0,0.00578,0,0,0,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0,0.00578,0,0,0,0,0,0,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.667,48.333,51.667,-0.229317,-0.040833,-0.082833,-0.208167,-0.173833,-0.749,0.004333,0.306667,0.016667,0.016667,0.033333,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898,0,0,0,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,46.667,53.333,-0.086333,-0.001333,-0.0685,0.003,0.048667,-1.033167,-0.003667,0.353833,0.05,0.1,0.066667,0,0,0,0.016949,0,0,0,0,0.016949,0,0,0,0,0,0,0.016949,0,0,0,0,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0.016949,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.729,47.458,52.542,-0.064,-0.107627,-0.225763,0.029661,-0.077627,-0.883559,0.095085,0.446271,0.050847,0.033898,0.016949,0,0,0.017241,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0.017241,0,0,0,0,0,0,0.017241,0,0,0,0.017241,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,56.842,43.158,0.011011,-0.144421,-0.248632,-0.049263,-0.067263,-0.246421,-0.034211,-0.131368,0.073684,0.073684,0.052632,0,0,0,0,0,0.010638,0,0,0,0.010638,0,0,0,0,0.010638,0,0,0.010638,0,0,0.010638,0,0.010638,0,0,0.010638,0,0.021277,0,0,0,0.010638,0.010638,0,0.010638,0,0,0.010638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753,0,0
28.814,53.39,46.61,-0.089186,-0.144068,-0.080593,0.016017,-0.101441,-0.666695,-0.054407,0.159746,0.042373,0.067797,0.033898,0.008547,0,0,0,0,0,0,0,0,0,0,0.008547,0.008547,0,0,0.008547,0,0.008547,0,0.017094,0,0,0,0,0,0.008547,0.008547,0.017094,0,0.017094,0,0,0.008547,0,0,0.008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.443,50.211,49.789,-0.20127,0.085105,-0.090127,-0.247637,-0.04038,-0.882278,0.130295,0.20557,0.025316,0.063291,0.046414,0.008475,0.008475,0.004237,0,0,0,0,0,0,0,0.004237,0,0.012712,0,0.004237,0,0.008475,0.004237,0.004237,0.004237,0.004237,0,0.008475,0.004237,0,0.004237,0.012712,0.004237,0,0.004237,0,0,0,0,0.004237,0,0.012712,0,0,0,0,0.004255,0.004255,0,0,0,0,0,0,0,0,0,0.008511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0.004255,0,0,0,0,0.004255,0.004255,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0.004255,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0,0,0,0
16.418,53.731,46.269,0.035731,-0.178955,0.001194,-0.001045,0.031045,-0.390448,0.023881,-0.11791,0.029851,0.044776,0.059701,0,0.015152,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0.015152,0.015152,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,64,36,-0.07901,-0.2676,-0.33345,0.1034,-0.0041,-0.20285,0.00975,-0.15315,0.105,0.04,0.075,0.005025,0,0,0.005025,0.005025,0,0,0,0,0.005025,0,0.005025,0,0,0,0,0,0,0.020101,0.005025,0,0.005025,0,0.01005,0,0.01005,0.005025,0,0,0,0.01005,0.005025,0.005025,0,0.005025,0,0,0.005025,0,0,0.005051,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0,0.005051,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0,0.005051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0.005051,0,0,0,0,0,0.005051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005051,0.005051,0
22.772,46.535,53.465,-0.052921,0.15099,-0.028812,-0.012772,-0.096931,-1.297327,-0.038614,0.443366,0.039604,0.039604,0.029703,0,0,0,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.699,53.988,46.012,-0.072945,-0.153742,-0.059571,-0.030429,0.068466,-0.24411,0.069202,-0.005215,0.06135,0.067485,0.042945,0.018519,0,0,0,0,0,0,0,0,0,0,0.012346,0,0,0.006173,0.006173,0,0.012346,0.006173,0,0,0,0.006173,0.006173,0,0,0,0,0,0.006173,0.006173,0,0,0,0,0,0.018519,0.006173,0.006173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0
27.451,58.17,41.83,-0.099797,-0.12183,-0.138105,0.102222,-0.077843,-0.535817,0.078758,-0.076601,0.058824,0.052288,0.078431,0.013158,0.006579,0,0.006579,0,0.006579,0,0,0,0.006579,0,0.006579,0.006579,0.006579,0.006579,0,0,0.013158,0.006579,0,0,0.006579,0,0,0,0.006579,0,0,0,0.006579,0.006579,0,0,0,0.006579,0.006579,0.006579,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.312,51.562,48.438,0.021152,-0.361758,-0.239414,0.129023,-0.012969,-0.602734,-0.026641,0.208828,0.09375,0.074219,0.03125,0.007843,0,0,0.003922,0,0,0,0,0,0.003922,0,0,0.007843,0,0,0.019608,0,0.015686,0,0.027451,0.003922,0,0,0.003922,0,0.011765,0.003922,0,0,0,0,0.003922,0.011765,0,0.007843,0,0.007843,0.007843,0.003922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937,0,0,0,0,0,0.007874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937,0,0,0.003937,0.003937,0,0,0.007874,0.003937,0,0,0,0.003937,0,0,0,0,0,0,0,0,0,0,0,0,0.007874,0,0,0,0,0,0,0.003937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937,0,0.003937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.742,47.581,52.419,0.00425,-0.3875,-0.415081,-0.045403,-0.011694,-0.391935,-0.114194,0.275484,0.112903,0.064516,0.024194,0,0.01626,0,0,0,0,0,0,0,0.00813,0,0,0,0,0,0,0,0.01626,0.00813,0,0,0,0,0,0,0,0,0.00813,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.723,56.024,43.976,-0.162536,-0.11003,-0.172229,-0.021867,-0.085271,-0.592199,0.07253,0.155753,0.063253,0.087349,0.039157,0.009063,0.003021,0.003021,0.003021,0.003021,0.003021,0,0,0,0,0.003021,0.006042,0,0.003021,0,0.003021,0,0.006042,0.006042,0.012085,0,0.003021,0,0,0,0.009063,0.006042,0.006042,0.009063,0.006042,0,0,0,0,0,0,0.003021,0.009063,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0.009091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0.00303,0.00303,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0
22.523,44.144,55.856,0.047523,-0.016126,-0.003423,-0.173243,0.133063,-0.259189,-0.086126,0.091532,0.036036,0.126126,0.009009,0,0,0,0,0.009091,0,0,0,0,0,0.009091,0,0,0.009091,0,0,0,0.009091,0,0,0,0,0.018182,0,0,0,0.009091,0,0,0.009091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.485,51.479,48.521,-0.044734,-0.386923,-0.182722,0.142249,0.022308,-0.640059,-0.079822,0.261065,0.04142,0.047337,0.005917,0,0.011905,0,0.011905,0,0,0,0,0,0.011905,0.005952,0,0.005952,0,0,0.017857,0,0.005952,0.011905,0,0.005952,0,0.029762,0,0,0,0,0,0,0,0,0,0,0,0.005952,0,0.005952,0.011905,0,0,0,0,0.005988,0,0,0,0,0,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011976,0,0,0,0,0,0,0,0.005988,0,0,0.005988,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.276,57.241,42.759,-0.106462,-0.163103,-0.227724,-0.037517,0.064138,-0.320621,-0.079793,0.126897,0.068966,0.082759,0.027586,0,0.013889,0,0,0.006944,0,0,0,0,0,0,0.006944,0,0,0,0.013889,0,0,0.006944,0.006944,0,0,0.006944,0,0,0.006944,0,0,0.006944,0,0,0,0.006944,0,0,0,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.45,53.02,46.98,0.079007,-0.122617,-0.06349,0.02557,-0.071275,-0.482617,-0.095101,-0.119799,0.013423,0.080537,0.040268,0,0.006757,0,0,0,0,0,0,0,0.013514,0,0.006757,0,0,0,0.02027,0,0,0.006757,0,0.013514,0,0,0,0,0.006757,0,0.006757,0,0,0,0,0,0,0.006757,0.006757,0.006757,0.006757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006803,0,0,0,0,0,0,0,0
